id,date,language,username,problemCode,contestCode,result,time,memory
18928394,2018-06-17 22:35:38,C++14,faustaadp,MINIONS,COOK95A,WA,0.22,56040
18928379,2018-06-17 22:35:29,C++14,tfg50,DANYANUM,COOK95A,AC,0.28,18144
18928353,2018-06-17 22:35:18,C++14,dhirajfx3,MINIONS,COOK95A,AC,0.25,26096
18928339,2018-06-17 22:35:13,C++14,check1234,MINIONS,COOK95A,AC,0.15,110464
18928330,2018-06-17 22:35:07,C++14,vivek_rathi_53,GOODPERM,COOK95A,WA,0,15240
18928326,2018-06-17 22:35:06,C++14,deathsick,MINIONS,COOK95A,WA,0.22,43864
18928321,2018-06-17 22:35:04,C++14,mister,MINIONS,COOK95A,AC,0.34,30664
18928313,2018-06-17 22:35:01,C++14,himanshu7sep,MINIONS,COOK95A,TLE,1.51,22856
18928294,2018-06-17 22:34:52,JAVA,pmcarpan,GOODPERM,COOK95A,RTE,0.07,4575232
18928280,2018-06-17 22:34:41,C++14,abdullah768,MINIONS,COOK95A,AC,0.54,74688
18928277,2018-06-17 22:34:40,C++14,t_bone_289,MINIONS,COOK95A,WA,0.07,27912
18928269,2018-06-17 22:34:38,C++14,lk03021998,MINIONS,COOK95A,WA,0.11,15496
18928268,2018-06-17 22:34:37,PYTH 3.5,darkshadowrule,GOODPERM,COOK95A,RTE,0.01,27656
18928266,2018-06-17 22:34:37,C++14,federico_s,MINIONS,COOK95A,AC,0.38,25856
18928260,2018-06-17 22:34:35,C++14,samarth491,GOODPERM,COOK95A,WA,0.05,15256
18928248,2018-06-17 22:34:30,C++14,aviroop123,MINIONS,COOK95A,WA,0.32,22984
18928237,2018-06-17 22:34:26,C++14,gediminasel,SONYASEG,COOK95A,WA,0.5,23176
18928223,2018-06-17 22:34:19,C++14,codechef_ak216,NUMCOMP,COOK95A,WA,0,16064
18928219,2018-06-17 22:34:16,C++14,shisui24,GOODPERM,COOK95A,WA,0.01,15240
18928212,2018-06-17 22:34:11,C++14,tautsjasiunsas,MINIONS,COOK95A,AC,0.35,47944
18928213,2018-06-17 22:34:11,JAVA,uwi,DANYANUM,COOK95A,AC,0.53,4575232
18928211,2018-06-17 22:34:11,C++14,amit_redoc,GOODPERM,COOK95A,WA,0.06,278720
18928208,2018-06-17 22:34:08,JAVA,vatsal1998,GOODPERM,COOK95A,RTE,0.07,4575232
18928203,2018-06-17 22:34:07,C,saurav3199,GOODPERM,COOK95A,WA,0,9432
18928186,2018-06-17 22:34:01,C++14,devils_hearth,GOODPERM,COOK95A,TLE,1.01,15240
18928165,2018-06-17 22:33:51,C++14,the_batman,MINIONS,COOK95A,WA,0.26,16064
18928161,2018-06-17 22:33:49,C++14,madhur4127,GOODPERM,COOK95A,WA,0.01,27448
18928135,2018-06-17 22:33:34,C++14,nots0fast,MINIONS,COOK95A,AC,0.43,47200
18928126,2018-06-17 22:33:31,C++14,darkhorse65,MINIONS,COOK95A,WA,0.11,23880
18928119,2018-06-17 22:33:26,C++14,smelskiy,SONYASEG,COOK95A,AC,0.71,89664
18928118,2018-06-17 22:33:26,C,burhankhom009,GOODPERM,COOK95A,WA,0.02,11952
18928098,2018-06-17 22:33:15,C++14,adhyyan1252,GOODPERM,COOK95A,AC,0.02,15240
18928060,2018-06-17 22:32:59,C++14,guestcheap,MINIONS,COOK95A,TLE,1.51,32560
18928046,2018-06-17 22:32:51,C++14,federico_s,MINIONS,COOK95A,WA,0.3,18376
18928039,2018-06-17 22:32:49,C++14,xt1033,MINIONS,COOK95A,WA,0.09,21080
18928035,2018-06-17 22:32:48,JAVA,kessido,GOODPERM,COOK95A,AC,0.12,4575232
18928038,2018-06-17 22:32:48,C++14,s112,GOODPERM,COOK95A,TLE,1.01,16064
18928031,2018-06-17 22:32:46,C++14,shisui24,GOODPERM,COOK95A,WA,0.01,16064
18928012,2018-06-17 22:32:35,C++14,nots0fast,MINIONS,COOK95A,CTE,0,0
18927990,2018-06-17 22:32:27,C++14,kgarun,MINIONS,COOK95A,TLE,1.51,479872
18927977,2018-06-17 22:32:22,C++14,fauzdar65,SONYASEG,COOK95A,WA,0.92,43872
18927974,2018-06-17 22:32:19,C++14,garnab27,MINIONS,COOK95A,WA,0.31,25440
18927968,2018-06-17 22:32:16,C++14,bitman_123,MINIONS,COOK95A,WA,0.35,29648
18927931,2018-06-17 22:31:57,C++14,bharat2002,MINIONS,COOK95A,WA,0.39,22312
18927928,2018-06-17 22:31:56,C++14,shivam3333,GOODPERM,COOK95A,AC,0.15,16072
18927912,2018-06-17 22:31:48,C++14,aquariuslee99,MINIONS,COOK95A,WA,0.44,23056
18927899,2018-06-17 22:31:41,C++14,gennady.korotkevich,BTMNTREE,COOK95A,WA,0.29,15384
18927895,2018-06-17 22:31:37,C++14,samarth491,GOODPERM,COOK95A,WA,0.05,16072
18927889,2018-06-17 22:31:34,C,shivam3333,GOODPERM,COOK95A,CTE,0,0
18927885,2018-06-17 22:31:31,C++14,mesbah_tanvir,SONYASEG,COOK95A,WA,0.2,21488
18927867,2018-06-17 22:31:23,C++14,arjun_9426,GOODPERM,COOK95A,AC,0.14,15240
18927859,2018-06-17 22:31:19,PYTH 3.5,gokulraviteja,GOODPERM,COOK95A,WA,0.02,28744
18927852,2018-06-17 22:31:13,C++14,furious__,GOODPERM,COOK95A,WA,0.35,16064
18927835,2018-06-17 22:31:05,C++14,Ra16bit,SONYASEG,COOK95A,WA,0.39,40264
18927821,2018-06-17 22:30:59,C++14,kgarun,MINIONS,COOK95A,TLE,1.51,442112
18927808,2018-06-17 22:30:51,C++14,gauravsingh_,GOODPERM,COOK95A,TLE,1.01,15240
18927795,2018-06-17 22:30:45,C++14,adhyyan1252,GOODPERM,COOK95A,WA,0.03,16064
18927767,2018-06-17 22:30:31,C++14,vishalsoni242,GOODPERM,COOK95A,WA,0,16064
18927751,2018-06-17 22:30:21,C++14,smelskiy,SONYASEG,COOK95A,WA,0.75,88704
18927748,2018-06-17 22:30:20,C++14,faustaadp,MINIONS,COOK95A,WA,0.21,56864
18927690,2018-06-17 22:29:51,C++14,dhirajfx3,MINIONS,COOK95A,WA,0.23,26104
18927682,2018-06-17 22:29:48,PYTH 3.5,suzaku_kuru,GOODPERM,COOK95A,TLE,5.01,38312
18927679,2018-06-17 22:29:47,PYTH 3.5,atul2938,GOODPERM,COOK95A,WA,0.01,28384
18927645,2018-06-17 22:29:33,C++14,ayushcool2654,GOODPERM,COOK95A,WA,0.06,16064
18927634,2018-06-17 22:29:30,JAVA,agentwhite,MINIONS,COOK95A,WA,1.02,4575232
18927599,2018-06-17 22:29:17,C++14,snohria97,MINIONS,COOK95A,TLE,1.51,24744
18927589,2018-06-17 22:29:14,C++14,vsp4,MINIONS,COOK95A,TLE,1.51,38808
18927584,2018-06-17 22:29:10,C++14,lk03021998,MINIONS,COOK95A,WA,0.11,16072
18927578,2018-06-17 22:29:08,C++14,samarth491,GOODPERM,COOK95A,WA,0.05,16072
18927575,2018-06-17 22:29:06,C++14,vishal1510,GOODPERM,COOK95A,AC,0.03,16064
18927568,2018-06-17 22:29:03,C++14,anant_1234,GOODPERM,COOK95A,AC,0.02,16064
18927561,2018-06-17 22:28:58,C++14,shivam077,GOODPERM,COOK95A,AC,0.16,16064
18927548,2018-06-17 22:28:51,C++14,swapnil159,MINIONS,COOK95A,WA,0.18,23176
18927530,2018-06-17 22:28:42,C++14,utkarsh97,GOODPERM,COOK95A,AC,0.08,16064
18927527,2018-06-17 22:28:39,C++14,nsit_coder,MINIONS,COOK95A,WA,0.09,21864
18927523,2018-06-17 22:28:37,C++14,xt1033,MINIONS,COOK95A,WA,0.09,16792
18927517,2018-06-17 22:28:35,C++14,flash_shivam51,GOODPERM,COOK95A,WA,0.03,15240
18927504,2018-06-17 22:28:28,C++14,new_naveen602,GOODPERM,COOK95A,WA,0,15240
18927487,2018-06-17 22:28:21,C++14,dhirajfx3,MINIONS,COOK95A,WA,0.16,27792
18927485,2018-06-17 22:28:20,JAVA,ankurdua15,MINIONS,COOK95A,AC,1.7,4575232
18927481,2018-06-17 22:28:19,C++14,bobby_123,SONYASEG,COOK95A,TLE,1.01,34976
18927474,2018-06-17 22:28:16,C++14,arjun20398,MINIONS,COOK95A,WA,0.22,16672
18927468,2018-06-17 22:28:15,C++14,furious__,GOODPERM,COOK95A,WA,0.36,15240
18927448,2018-06-17 22:28:06,C++14,anno,MINIONS,COOK95A,WA,0.07,24656
18927440,2018-06-17 22:28:04,C++14,nj099,GOODPERM,COOK95A,AC,0.1,15240
18927439,2018-06-17 22:28:03,C++14,shivam077,GOODPERM,COOK95A,WA,0.1,15240
18927434,2018-06-17 22:28:01,C++14,m_never_dies,NUMCOMP,COOK95A,WA,0,15240
18927418,2018-06-17 22:27:54,C++14,darkhorse65,MINIONS,COOK95A,WA,0.1,23168
18927407,2018-06-17 22:27:49,C++14,hpotter97762,GOODPERM,COOK95A,WA,0.03,15240
18927397,2018-06-17 22:27:44,C++14,chpipis,SONYASEG,COOK95A,AC,0.16,26216
18927389,2018-06-17 22:27:37,C++14,ankushgarg1998,GOODPERM,COOK95A,AC,0.25,18112
18927387,2018-06-17 22:27:35,C++14,fauzdar65,SONYASEG,COOK95A,TLE,1.01,41800
18927361,2018-06-17 22:27:25,C++14,aviroop123,MINIONS,COOK95A,TLE,1.51,37856
18927354,2018-06-17 22:27:21,PYPY,bewoods,MINIONS,COOK95A,WA,0.27,158784
18927335,2018-06-17 22:27:12,C++14,sarthak0797,GOODPERM,COOK95A,WA,0,15240
18927321,2018-06-17 22:27:07,C++14,ruddradev,GOODPERM,COOK95A,WA,0.1,16064
18927322,2018-06-17 22:27:07,C++14,pachaira,MINIONS,COOK95A,TLE,1.51,33984
18927316,2018-06-17 22:27:05,C++14,swapnil159,MINIONS,COOK95A,WA,0.2,36048
18927306,2018-06-17 22:27:01,C++14,darthmelonder,MINIONS,COOK95A,WA,0.14,21032
18927291,2018-06-17 22:26:50,PYTH,akamoha,SONYASEG,COOK95A,WA,1.13,65728
18927289,2018-06-17 22:26:49,C++14,mohitchandrak,GOODPERM,COOK95A,AC,0.03,17096
18927278,2018-06-17 22:26:44,C++14,beginner_214,MINIONS,COOK95A,WA,0.83,62840
18927274,2018-06-17 22:26:43,C++14,amityadav4444,GOODPERM,COOK95A,RTE,0,16064
18927269,2018-06-17 22:26:41,C++14,rj25,MINIONS,COOK95A,WA,0.14,16688
18927239,2018-06-17 22:26:27,C++14,ciphereck,MINIONS,COOK95A,WA,0.3,35072
18927223,2018-06-17 22:26:17,C++14,darthmelonder,MINIONS,COOK95A,WA,0.14,21040
18927215,2018-06-17 22:26:13,C++14,faustaadp,MINIONS,COOK95A,WA,0.21,56032
18927212,2018-06-17 22:26:11,C++14,niteshx2,GOODPERM,COOK95A,AC,0.07,15240
18927205,2018-06-17 22:26:09,C++14,aviroop123,MINIONS,COOK95A,WA,1.38,29672
18927196,2018-06-17 22:26:04,C++14,m_never_dies,NUMCOMP,COOK95A,WA,0,15240
18927180,2018-06-17 22:25:57,C++14,bitman_123,MINIONS,COOK95A,WA,0.36,15368
18927163,2018-06-17 22:25:48,C++14,bharat2002,MINIONS,COOK95A,WA,0.57,28352
18927146,2018-06-17 22:25:39,C++14,ayushcool2654,GOODPERM,COOK95A,WA,0.06,16064
18927134,2018-06-17 22:25:34,JAVA,vatsal1998,GOODPERM,COOK95A,RTE,0.07,4640768
18927132,2018-06-17 22:25:32,JAVA,EgorK,DANYANUM,COOK95A,TLE,4.01,4706304
18927127,2018-06-17 22:25:29,C++14,nuip,DANYANUM,COOK95A,AC,0.93,18112
18927124,2018-06-17 22:25:28,JAVA,shubh321,GOODPERM,COOK95A,AC,0.29,4575232
18927106,2018-06-17 22:25:20,C++14,shisui24,GOODPERM,COOK95A,WA,0.03,16064
18927100,2018-06-17 22:25:18,C++14,daniel_1999,MINIONS,COOK95A,AC,0.25,16384
18927097,2018-06-17 22:25:17,C++14,piyush4342,GOODPERM,COOK95A,AC,0.16,16992
18927087,2018-06-17 22:25:13,C++14,smelskiy,SONYASEG,COOK95A,WA,0.65,88704
18927085,2018-06-17 22:25:12,C++14,onemanarmy111,GOODPERM,COOK95A,WA,0,15232
18927073,2018-06-17 22:25:08,C++14,kgarun,MINIONS,COOK95A,TLE,1.51,629760
18927070,2018-06-17 22:25:04,C++14,sajalsouravs,MINIONS,COOK95A,AC,0.55,46888
18927064,2018-06-17 22:25:01,C++14,nj099,GOODPERM,COOK95A,WA,0.08,16064
18927046,2018-06-17 22:24:54,C++14,fayaz_007,SONYASEG,COOK95A,WA,0.14,23448
18927034,2018-06-17 22:24:49,C++14,vishal_125,GOODPERM,COOK95A,AC,0.14,15240
18927004,2018-06-17 22:24:31,C++14,ciphereck,MINIONS,COOK95A,WA,0.21,18496
18927003,2018-06-17 22:24:30,C++14,peacemaro,MINIONS,COOK95A,WA,0.33,17408
18926997,2018-06-17 22:24:26,C++14,mariand,MINIONS,COOK95A,WA,0.73,64464
18926996,2018-06-17 22:24:25,C++14,anubhav23,GOODPERM,COOK95A,WA,0.02,16064
18926981,2018-06-17 22:24:19,JAVA,rahulkhairwar,MINIONS,COOK95A,WA,1.05,4640768
18926979,2018-06-17 22:24:17,C++14,furious__,GOODPERM,COOK95A,WA,0.34,15240
18926974,2018-06-17 22:24:12,PYPY,bewoods,MINIONS,COOK95A,TLE,7.51,184192
18926965,2018-06-17 22:24:08,C++14,adhyyan1252,GOODPERM,COOK95A,WA,0.02,15240
18926956,2018-06-17 22:24:02,C++14,ninja_69,GOODPERM,COOK95A,AC,0.02,15240
18926955,2018-06-17 22:24:02,C++14,chant_coder,GOODPERM,COOK95A,AC,0.02,15240
18926945,2018-06-17 22:23:56,C++14,vipin1407,MINIONS,COOK95A,WA,0.18,15360
18926944,2018-06-17 22:23:54,PYTH 3.5,atul2938,NUMCOMP,COOK95A,AC,0.02,27712
18926933,2018-06-17 22:23:50,C++14,shivam077,GOODPERM,COOK95A,WA,0.1,16064
18926931,2018-06-17 22:23:49,C++14,nsit_coder,MINIONS,COOK95A,WA,0.08,21864
18926926,2018-06-17 22:23:47,C++14,deadcode4,MINIONS,COOK95A,WA,0.05,15360
18926919,2018-06-17 22:23:43,C++14,mesbah_tanvir,SONYASEG,COOK95A,WA,0.19,21488
18926918,2018-06-17 22:23:41,C++14,pikmike,MINIONS,COOK95A,AC,0.25,37952
18926896,2018-06-17 22:23:29,C++14,prince367,GOODPERM,COOK95A,WA,0.02,16064
18926885,2018-06-17 22:23:24,C++14,raja1999,MINIONS,COOK95A,AC,0.26,35600
18926871,2018-06-17 22:23:19,C++14,ptnk131627,SONYASEG,COOK95A,AC,0.13,27856
18926856,2018-06-17 22:23:14,C++14,lordofthunder,GOODPERM,COOK95A,AC,0.1,15240
18926838,2018-06-17 22:23:08,C++14,fayaz_007,SONYASEG,COOK95A,RTE,0.07,18760
18926821,2018-06-17 22:23:00,C++14,anshul16227,MINIONS,COOK95A,WA,0.26,15248
18926800,2018-06-17 22:22:48,C++14,vipin1407,MINIONS,COOK95A,RTE,0,15240
18926786,2018-06-17 22:22:41,C++14,darkhorse65,MINIONS,COOK95A,WA,0.29,23056
18926776,2018-06-17 22:22:38,PYTH,akamoha,SONYASEG,COOK95A,WA,1.81,66112
18926758,2018-06-17 22:22:32,C++14,jacobian8162,GOODPERM,COOK95A,WA,0.03,15240
18926751,2018-06-17 22:22:24,JAVA,umbreon,GOODPERM,COOK95A,WA,0.1,4640768
18926740,2018-06-17 22:22:21,C++14,swapnil159,MINIONS,COOK95A,WA,0.19,36048
18926736,2018-06-17 22:22:20,C++14,kruti_20,GOODPERM,COOK95A,AC,0.01,16064
18926731,2018-06-17 22:22:17,C++14,mrinaaldogra19,MINIONS,COOK95A,TLE,1.51,18368
18926726,2018-06-17 22:22:14,C++14,goyalanubhav11,GOODPERM,COOK95A,WA,0.06,16064
18926690,2018-06-17 22:22:01,C++14,prince367,GOODPERM,COOK95A,WA,0,16064
18926685,2018-06-17 22:21:59,JAVA,kessido,GOODPERM,COOK95A,WA,0.11,4575232
18926677,2018-06-17 22:21:57,C++14,chayan1,GOODPERM,COOK95A,WA,0.02,15240
18926650,2018-06-17 22:21:49,C++14,abisheka,MINIONS,COOK95A,AC,0.68,599552
18926649,2018-06-17 22:21:48,C++14,vivek_rathi_53,GOODPERM,COOK95A,RTE,0,15240
18926625,2018-06-17 22:21:33,C++14,teja349,SONYASEG,COOK95A,AC,0.19,28664
18926624,2018-06-17 22:21:32,C++14,mink0389,GOODPERM,COOK95A,AC,0.04,16064
18926619,2018-06-17 22:21:28,C++14,ptnk131627,SONYASEG,COOK95A,WA,0.13,27864
18926612,2018-06-17 22:21:27,C++14,hpotter97762,GOODPERM,COOK95A,WA,0.03,16064
18926606,2018-06-17 22:21:25,C++14,niteshx2,GOODPERM,COOK95A,WA,0.07,15240
18926592,2018-06-17 22:21:22,C++14,tanishqg5325,GOODPERM,COOK95A,AC,0.09,16064
18926568,2018-06-17 22:21:12,PAS fpc,georgekp,GOODPERM,COOK95A,AC,0.05,852
18926557,2018-06-17 22:21:08,C++14,s112,GOODPERM,COOK95A,WA,0.01,16064
18926556,2018-06-17 22:21:07,C++14,bobby_123,SONYASEG,COOK95A,TLE,1.01,82176
18926553,2018-06-17 22:21:05,C++14,shyamjalan,GOODPERM,COOK95A,AC,0.02,15240
18926549,2018-06-17 22:21:03,C++14,ad_6398,GOODPERM,COOK95A,WA,0,15240
18926528,2018-06-17 22:20:54,C++14,goyalanubhav11,GOODPERM,COOK95A,WA,0.06,15240
18926523,2018-06-17 22:20:52,C++14,zetapi,GOODPERM,COOK95A,AC,0.07,15240
18926494,2018-06-17 22:20:41,C++14,nirjhor,SONYASEG,COOK95A,AC,0.25,31344
18926474,2018-06-17 22:20:32,C++14,yash_chandnani,MINIONS,COOK95A,AC,0.13,18248
18926472,2018-06-17 22:20:32,C++14,shivam3333,GOODPERM,COOK95A,WA,0.14,15240
18926469,2018-06-17 22:20:30,C++14,sajalsouravs,MINIONS,COOK95A,WA,0.33,28408
18926447,2018-06-17 22:20:21,C++14,ad_6398,GOODPERM,COOK95A,CTE,0,0
18926442,2018-06-17 22:20:20,C++14,ajaybgunjal199,GOODPERM,COOK95A,WA,0,16064
18926430,2018-06-17 22:20:15,C++14,adzo261,MINIONS,COOK95A,WA,0.27,19800
18926416,2018-06-17 22:20:10,C++14,atrophy98,GOODPERM,COOK95A,AC,0.03,15240
18926375,2018-06-17 22:19:52,C++14,bharat2002,MINIONS,COOK95A,WA,0.53,28352
18926351,2018-06-17 22:19:39,C++14,rohit_0801,MINIONS,COOK95A,TLE,1.51,476864
18926329,2018-06-17 22:19:31,C++14,ankit_btech,GOODPERM,COOK95A,AC,0.58,93440
18926325,2018-06-17 22:19:29,C++14,piyush4342,GOODPERM,COOK95A,RTE,0,17232
18926316,2018-06-17 22:19:25,C++14,rife,MINIONS,COOK95A,AC,0.97,22312
18926305,2018-06-17 22:19:22,C++14,bitman_123,MINIONS,COOK95A,WA,0.32,15360
18926299,2018-06-17 22:19:20,C++14,hoppa81,GOODPERM,COOK95A,AC,0.03,15240
18926298,2018-06-17 22:19:19,C++14,jatin_warade,GOODPERM,COOK95A,AC,0.05,15240
18926293,2018-06-17 22:19:18,C++14,tamiliit,GOODPERM,COOK95A,AC,0.02,15240
18926232,2018-06-17 22:18:50,JAVA,xodiac,MINIONS,COOK95A,TLE,3.01,4706304
18926225,2018-06-17 22:18:46,PYPY,chintanr11,GOODPERM,COOK95A,AC,0.88,120576
18926221,2018-06-17 22:18:43,C++14,fauzdar65,SONYASEG,COOK95A,TLE,1.01,74688
18926216,2018-06-17 22:18:42,C++14,anhhungcolao,MINIONS,COOK95A,AC,0.74,22312
18926207,2018-06-17 22:18:38,C++14,shisui24,GOODPERM,COOK95A,WA,0.02,15240
18926209,2018-06-17 22:18:38,C++14,mink0389,GOODPERM,COOK95A,WA,0.04,16064
18926205,2018-06-17 22:18:36,C++14,gediminasel,SONYASEG,COOK95A,WA,0.51,24008
18926201,2018-06-17 22:18:34,C++14,whiterabbit,GOODPERM,COOK95A,AC,0.01,16064
18926199,2018-06-17 22:18:34,C++14,ajaybgunjal199,GOODPERM,COOK95A,WA,0,15240
18926195,2018-06-17 22:18:32,C++14,raveman,SONYASEG,COOK95A,AC,0.39,34152
18926194,2018-06-17 22:18:32,C++14,new_naveen602,GOODPERM,COOK95A,WA,0,15240
18926187,2018-06-17 22:18:29,C++14,pxux7c,GOODPERM,COOK95A,AC,0.09,15232
18926170,2018-06-17 22:18:22,C++14,anubhav23,GOODPERM,COOK95A,WA,0.02,15240
18926162,2018-06-17 22:18:19,C++14,pachaira,MINIONS,COOK95A,TLE,1.51,33984
18926138,2018-06-17 22:18:09,C++14,ahmedabdellah,MINIONS,COOK95A,AC,0.62,63680
18926134,2018-06-17 22:18:08,C++14,jatin_warade,GOODPERM,COOK95A,WA,0.05,16064
18926119,2018-06-17 22:18:06,C++14,saadmaan007,GOODPERM,COOK95A,AC,0.06,15240
18926115,2018-06-17 22:18:04,JAVA,EgorK,BTMNTREE,COOK95A,AC,2.09,4575232
18926112,2018-06-17 22:18:03,C++14,ninja_69,GOODPERM,COOK95A,WA,0.02,16064
18926101,2018-06-17 22:17:59,C++14,isaf27,SONYASEG,COOK95A,AC,0.68,34832
18926091,2018-06-17 22:17:56,C++14,bram_6399,GOODPERM,COOK95A,WA,0.01,16064
18926077,2018-06-17 22:17:51,PYPY,ayan_nitd,MINIONS,COOK95A,WA,1.23,219776
18926070,2018-06-17 22:17:48,C++14,rishabh3538,GOODPERM,COOK95A,AC,0.01,15240
18926058,2018-06-17 22:17:44,C++14,piyush4342,GOODPERM,COOK95A,RTE,0.01,36208
18926054,2018-06-17 22:17:42,C++14,bharat2002,MINIONS,COOK95A,WA,0.88,28352
18926017,2018-06-17 22:17:20,PYTH 3.5,gokulraviteja,GOODPERM,COOK95A,TLE,5.01,33248
18926011,2018-06-17 22:17:18,C++14,ania7,MINIONS,COOK95A,AC,0.14,19192
18925995,2018-06-17 22:17:12,C++14,bharat2002,MINIONS,COOK95A,CTE,0,0
18925984,2018-06-17 22:17:07,C++14,saurabhrathi12,GOODPERM,COOK95A,AC,0.3,21936
18925957,2018-06-17 22:16:59,PAS fpc,georgekp,GOODPERM,COOK95A,WA,0.04,848
18925954,2018-06-17 22:16:56,C++14,mink0389,GOODPERM,COOK95A,WA,0.04,15240
18925933,2018-06-17 22:16:47,C++14,piyush4342,GOODPERM,COOK95A,RTE,0,15328
18925892,2018-06-17 22:16:29,C++14,rajas_iitg,GOODPERM,COOK95A,AC,0.37,19784
18925872,2018-06-17 22:16:21,C++14,bhanu015,GOODPERM,COOK95A,AC,0.11,15240
18925865,2018-06-17 22:16:17,C++14,kunalbonucci,GOODPERM,COOK95A,WA,0.01,16064
18925866,2018-06-17 22:16:17,C++14,federico_s,GOODPERM,COOK95A,AC,0.09,15240
18925861,2018-06-17 22:16:14,C++14,praveenkumar12,SONYASEG,COOK95A,TLE,1.01,270336
18925859,2018-06-17 22:16:14,C++14,t_bone_289,MINIONS,COOK95A,WA,0.09,18488
18925858,2018-06-17 22:16:13,PYTH 3.5,worldfinal,GOODPERM,COOK95A,AC,2.1,27720
18925856,2018-06-17 22:16:12,C++14,bram_6399,GOODPERM,COOK95A,WA,0.01,15240
18925841,2018-06-17 22:16:03,C++14,anubhav23,GOODPERM,COOK95A,WA,0,15240
18925822,2018-06-17 22:15:55,JAVA,jenish_9599,GOODPERM,COOK95A,AC,0.11,4640768
18925819,2018-06-17 22:15:55,C++14,ahmedabdellah,MINIONS,COOK95A,WA,0.46,54712
18925801,2018-06-17 22:15:46,C++14,piyush4342,GOODPERM,COOK95A,RTE,0,16152
18925798,2018-06-17 22:15:43,C++14,mink0389,GOODPERM,COOK95A,CTE,0,0
18925788,2018-06-17 22:15:39,C++14,mahir111,MINIONS,COOK95A,WA,0.96,16920
18925778,2018-06-17 22:15:33,C++14,aryanc403,GOODPERM,COOK95A,AC,0.02,15240
18925765,2018-06-17 22:15:28,C++14,y0u_kn0w_wh0,GOODPERM,COOK95A,AC,0.02,15240
18925736,2018-06-17 22:15:15,C++14,harshit23897,MINIONS,COOK95A,WA,0.09,15360
18925728,2018-06-17 22:15:11,C++14,fenilfadadu,MINIONS,COOK95A,WA,0.28,18248
18925722,2018-06-17 22:15:08,C++14,shisui24,GOODPERM,COOK95A,WA,0.02,15232
18925712,2018-06-17 22:15:05,C++14,um_nik,DANYANUM,COOK95A,AC,0.74,16256
18925683,2018-06-17 22:14:48,C++14,rantd,MINIONS,COOK95A,AC,0.33,37112
18925663,2018-06-17 22:14:38,C++14,ciphereck,MINIONS,COOK95A,WA,0.21,18496
18925660,2018-06-17 22:14:36,C++14,mink0389,GOODPERM,COOK95A,CTE,0,0
18925646,2018-06-17 22:14:31,C++14,madhur4127,GOODPERM,COOK95A,WA,0.01,28272
18925618,2018-06-17 22:14:21,C++14,hoppa81,GOODPERM,COOK95A,TLE,1.01,16064
18925577,2018-06-17 22:14:02,C++14,anay1,GOODPERM,COOK95A,AC,0.02,15240
18925543,2018-06-17 22:13:45,C++14,chant_coder,GOODPERM,COOK95A,AC,0.12,15240
18925492,2018-06-17 22:13:22,JAVA,kessido,GOODPERM,COOK95A,WA,0.08,4575232
18925464,2018-06-17 22:13:13,C++14,aavik3871,GOODPERM,COOK95A,WA,0,15240
18925449,2018-06-17 22:13:09,PYPY,code_blast,NUMCOMP,COOK95A,WA,0.02,119552
18925447,2018-06-17 22:13:08,C++14,ameyanator,GOODPERM,COOK95A,AC,0.3,15248
18925429,2018-06-17 22:13:01,C++14,s112,GOODPERM,COOK95A,WA,0.01,16064
18925421,2018-06-17 22:12:59,C++14,karolis_kusas,MINIONS,COOK95A,AC,0.31,37624
18925423,2018-06-17 22:12:59,JAVA,jenish_9599,GOODPERM,COOK95A,WA,0.11,4640768
18925415,2018-06-17 22:12:57,C++14,gediminasel,SONYASEG,COOK95A,WA,0.5,23176
18925418,2018-06-17 22:12:57,C++14,pinkfcpp,SONYASEG,COOK95A,AC,0.2,30904
18925406,2018-06-17 22:12:55,C++14,aquariuslee99,GOODPERM,COOK95A,AC,0.02,15240
18925401,2018-06-17 22:12:53,C++14,smtcoder,SONYASEG,COOK95A,AC,0.19,28560
18925395,2018-06-17 22:12:48,C++14,anhhungcolao,MINIONS,COOK95A,WA,0.48,21608
18925373,2018-06-17 22:12:36,C++14,ayushcool2654,GOODPERM,COOK95A,WA,0.06,15240
18925347,2018-06-17 22:12:29,JAVA,ankurverma1994,GOODPERM,COOK95A,AC,0.2,4640768
18925346,2018-06-17 22:12:27,C++14,shivam077,GOODPERM,COOK95A,WA,0.1,15240
18925344,2018-06-17 22:12:27,C++14,sp001,GOODPERM,COOK95A,AC,0.06,15240
18925337,2018-06-17 22:12:25,C++14,saadmaan007,GOODPERM,COOK95A,WA,0.06,16064
18925313,2018-06-17 22:12:13,C++14,step_by_step,MINIONS,COOK95A,TLE,1.51,35768
18925308,2018-06-17 22:12:12,C++14,srijan123j,GOODPERM,COOK95A,AC,0.03,15240
18925292,2018-06-17 22:12:05,C++14,ninja_69,GOODPERM,COOK95A,WA,0.03,16064
18925266,2018-06-17 22:11:56,C++14,tapopadma,GOODPERM,COOK95A,AC,0.06,15240
18925265,2018-06-17 22:11:56,JAVA,jenish_9599,GOODPERM,COOK95A,CTE,0,0
18925262,2018-06-17 22:11:54,C++14,jyotesh,GOODPERM,COOK95A,AC,0.07,15240
18925254,2018-06-17 22:11:50,C++14,arsh99,GOODPERM,COOK95A,AC,0.01,15240
18925248,2018-06-17 22:11:48,C++14,bharat2002,MINIONS,COOK95A,WA,0.56,27648
